experiment_id,priority,experiment_group,dataset,target,method,model,seed,selection_protocol,train_domains,validation_domain,epochs,batch_size,result_path,diagnostics_path,save_checkpoint,status,gpu,attempts,exit_code,error
nested_Photo_val_Sketch_feature_plus_kl_42,40,nested,pacs,Photo,feature_plus_kl,resnet50,42,strict_nested_inner,"Art_Painting,Cartoon",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Photo/42/pacs_Photo_resnet50_nested_Photo_val_Sketch_feature_plus_kl_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Photo/42,0,complete,0,1,0,
nested_Photo_val_Sketch_feature_plus_kl_123,40,nested,pacs,Photo,feature_plus_kl,resnet50,123,strict_nested_inner,"Art_Painting,Cartoon",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Photo/123/pacs_Photo_resnet50_nested_Photo_val_Sketch_feature_plus_kl_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Photo/123,0,complete,0,1,0,
nested_Photo_val_Sketch_feature_plus_kl_3407,40,nested,pacs,Photo,feature_plus_kl,resnet50,3407,strict_nested_inner,"Art_Painting,Cartoon",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Photo/3407/pacs_Photo_resnet50_nested_Photo_val_Sketch_feature_plus_kl_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Photo/3407,0,complete,1,1,0,
nested_Photo_val_Sketch_cgc_42,40,nested,pacs,Photo,cgc,resnet50,42,strict_nested_inner,"Art_Painting,Cartoon",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Photo/42/pacs_Photo_resnet50_nested_Photo_val_Sketch_cgc_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Photo/42,0,complete,2,1,0,
nested_Photo_val_Sketch_cgc_123,40,nested,pacs,Photo,cgc,resnet50,123,strict_nested_inner,"Art_Painting,Cartoon",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Photo/123/pacs_Photo_resnet50_nested_Photo_val_Sketch_cgc_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Photo/123,0,complete,1,1,0,
nested_Photo_val_Sketch_cgc_3407,40,nested,pacs,Photo,cgc,resnet50,3407,strict_nested_inner,"Art_Painting,Cartoon",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Photo/3407/pacs_Photo_resnet50_nested_Photo_val_Sketch_cgc_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Photo/3407,0,complete,1,1,0,
nested_Art_Painting_val_Photo_strong_aug_42,40,nested,pacs,Art_Painting,strong_aug,resnet50,42,strict_nested_inner,"Cartoon,Sketch",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Art_Painting/42/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Photo_strong_aug_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Art_Painting/42,0,complete,0,1,0,
nested_Art_Painting_val_Photo_strong_aug_123,40,nested,pacs,Art_Painting,strong_aug,resnet50,123,strict_nested_inner,"Cartoon,Sketch",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Art_Painting/123/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Photo_strong_aug_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Art_Painting/123,0,complete,2,1,0,
nested_Art_Painting_val_Photo_strong_aug_3407,40,nested,pacs,Art_Painting,strong_aug,resnet50,3407,strict_nested_inner,"Cartoon,Sketch",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Art_Painting/3407/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Photo_strong_aug_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Art_Painting/3407,0,complete,2,1,0,
nested_Art_Painting_val_Photo_feature_plus_kl_42,40,nested,pacs,Art_Painting,feature_plus_kl,resnet50,42,strict_nested_inner,"Cartoon,Sketch",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Art_Painting/42/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Photo_feature_plus_kl_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Art_Painting/42,0,complete,1,1,0,
nested_Art_Painting_val_Photo_feature_plus_kl_123,40,nested,pacs,Art_Painting,feature_plus_kl,resnet50,123,strict_nested_inner,"Cartoon,Sketch",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Art_Painting/123/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Photo_feature_plus_kl_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Art_Painting/123,0,complete,2,1,0,
nested_Art_Painting_val_Photo_feature_plus_kl_3407,40,nested,pacs,Art_Painting,feature_plus_kl,resnet50,3407,strict_nested_inner,"Cartoon,Sketch",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Art_Painting/3407/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Photo_feature_plus_kl_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Art_Painting/3407,0,complete,0,1,0,
nested_Art_Painting_val_Photo_cgc_42,40,nested,pacs,Art_Painting,cgc,resnet50,42,strict_nested_inner,"Cartoon,Sketch",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Art_Painting/42/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Photo_cgc_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Art_Painting/42,0,complete,0,1,0,
nested_Art_Painting_val_Photo_cgc_123,40,nested,pacs,Art_Painting,cgc,resnet50,123,strict_nested_inner,"Cartoon,Sketch",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Art_Painting/123/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Photo_cgc_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Art_Painting/123,0,complete,1,1,0,
nested_Art_Painting_val_Photo_cgc_3407,40,nested,pacs,Art_Painting,cgc,resnet50,3407,strict_nested_inner,"Cartoon,Sketch",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Art_Painting/3407/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Photo_cgc_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Art_Painting/3407,0,complete,0,1,0,
nested_Art_Painting_val_Cartoon_strong_aug_42,40,nested,pacs,Art_Painting,strong_aug,resnet50,42,strict_nested_inner,"Photo,Sketch",Cartoon,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Art_Painting/42/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Cartoon_strong_aug_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Art_Painting/42,0,complete,2,1,0,
nested_Art_Painting_val_Cartoon_strong_aug_123,40,nested,pacs,Art_Painting,strong_aug,resnet50,123,strict_nested_inner,"Photo,Sketch",Cartoon,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Art_Painting/123/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Cartoon_strong_aug_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Art_Painting/123,0,complete,1,1,0,
nested_Art_Painting_val_Cartoon_strong_aug_3407,40,nested,pacs,Art_Painting,strong_aug,resnet50,3407,strict_nested_inner,"Photo,Sketch",Cartoon,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Art_Painting/3407/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Cartoon_strong_aug_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Art_Painting/3407,0,complete,1,1,0,
nested_Art_Painting_val_Cartoon_feature_plus_kl_42,40,nested,pacs,Art_Painting,feature_plus_kl,resnet50,42,strict_nested_inner,"Photo,Sketch",Cartoon,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Art_Painting/42/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Cartoon_feature_plus_kl_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Art_Painting/42,0,complete,0,1,0,
nested_Art_Painting_val_Cartoon_feature_plus_kl_123,40,nested,pacs,Art_Painting,feature_plus_kl,resnet50,123,strict_nested_inner,"Photo,Sketch",Cartoon,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Art_Painting/123/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Cartoon_feature_plus_kl_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Art_Painting/123,0,complete,2,1,0,
nested_Art_Painting_val_Cartoon_feature_plus_kl_3407,40,nested,pacs,Art_Painting,feature_plus_kl,resnet50,3407,strict_nested_inner,"Photo,Sketch",Cartoon,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Art_Painting/3407/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Cartoon_feature_plus_kl_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Art_Painting/3407,0,complete,2,1,0,
nested_Art_Painting_val_Cartoon_cgc_42,40,nested,pacs,Art_Painting,cgc,resnet50,42,strict_nested_inner,"Photo,Sketch",Cartoon,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Art_Painting/42/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Cartoon_cgc_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Art_Painting/42,0,complete,2,1,0,
nested_Art_Painting_val_Cartoon_cgc_123,40,nested,pacs,Art_Painting,cgc,resnet50,123,strict_nested_inner,"Photo,Sketch",Cartoon,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Art_Painting/123/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Cartoon_cgc_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Art_Painting/123,0,complete,1,1,0,
nested_Art_Painting_val_Cartoon_cgc_3407,40,nested,pacs,Art_Painting,cgc,resnet50,3407,strict_nested_inner,"Photo,Sketch",Cartoon,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Art_Painting/3407/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Cartoon_cgc_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Art_Painting/3407,0,complete,0,1,0,
nested_Art_Painting_val_Sketch_strong_aug_42,40,nested,pacs,Art_Painting,strong_aug,resnet50,42,strict_nested_inner,"Photo,Cartoon",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Art_Painting/42/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Sketch_strong_aug_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Art_Painting/42,0,complete,0,1,0,
nested_Art_Painting_val_Sketch_strong_aug_123,40,nested,pacs,Art_Painting,strong_aug,resnet50,123,strict_nested_inner,"Photo,Cartoon",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Art_Painting/123/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Sketch_strong_aug_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Art_Painting/123,0,complete,2,1,0,
nested_Art_Painting_val_Sketch_strong_aug_3407,40,nested,pacs,Art_Painting,strong_aug,resnet50,3407,strict_nested_inner,"Photo,Cartoon",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Art_Painting/3407/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Sketch_strong_aug_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Art_Painting/3407,0,complete,1,1,0,
nested_Art_Painting_val_Sketch_feature_plus_kl_42,40,nested,pacs,Art_Painting,feature_plus_kl,resnet50,42,strict_nested_inner,"Photo,Cartoon",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Art_Painting/42/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Sketch_feature_plus_kl_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Art_Painting/42,0,complete,0,1,0,
nested_Art_Painting_val_Sketch_feature_plus_kl_123,40,nested,pacs,Art_Painting,feature_plus_kl,resnet50,123,strict_nested_inner,"Photo,Cartoon",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Art_Painting/123/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Sketch_feature_plus_kl_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Art_Painting/123,0,complete,1,1,0,
nested_Art_Painting_val_Sketch_feature_plus_kl_3407,40,nested,pacs,Art_Painting,feature_plus_kl,resnet50,3407,strict_nested_inner,"Photo,Cartoon",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Art_Painting/3407/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Sketch_feature_plus_kl_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Art_Painting/3407,0,complete,1,1,0,
nested_Art_Painting_val_Sketch_cgc_42,40,nested,pacs,Art_Painting,cgc,resnet50,42,strict_nested_inner,"Photo,Cartoon",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Art_Painting/42/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Sketch_cgc_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Art_Painting/42,0,complete,0,1,0,
nested_Art_Painting_val_Sketch_cgc_123,40,nested,pacs,Art_Painting,cgc,resnet50,123,strict_nested_inner,"Photo,Cartoon",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Art_Painting/123/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Sketch_cgc_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Art_Painting/123,0,complete,2,1,0,
nested_Art_Painting_val_Sketch_cgc_3407,40,nested,pacs,Art_Painting,cgc,resnet50,3407,strict_nested_inner,"Photo,Cartoon",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Art_Painting/3407/pacs_Art_Painting_resnet50_nested_Art_Painting_val_Sketch_cgc_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Art_Painting/3407,0,complete,2,1,0,
nested_Cartoon_val_Photo_strong_aug_42,40,nested,pacs,Cartoon,strong_aug,resnet50,42,strict_nested_inner,"Art_Painting,Sketch",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Cartoon/42/pacs_Cartoon_resnet50_nested_Cartoon_val_Photo_strong_aug_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Cartoon/42,0,complete,2,1,0,
nested_Cartoon_val_Photo_strong_aug_123,40,nested,pacs,Cartoon,strong_aug,resnet50,123,strict_nested_inner,"Art_Painting,Sketch",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Cartoon/123/pacs_Cartoon_resnet50_nested_Cartoon_val_Photo_strong_aug_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Cartoon/123,0,complete,2,1,0,
nested_Cartoon_val_Photo_strong_aug_3407,40,nested,pacs,Cartoon,strong_aug,resnet50,3407,strict_nested_inner,"Art_Painting,Sketch",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Cartoon/3407/pacs_Cartoon_resnet50_nested_Cartoon_val_Photo_strong_aug_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Cartoon/3407,0,complete,0,1,0,
nested_Cartoon_val_Photo_feature_plus_kl_42,40,nested,pacs,Cartoon,feature_plus_kl,resnet50,42,strict_nested_inner,"Art_Painting,Sketch",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Cartoon/42/pacs_Cartoon_resnet50_nested_Cartoon_val_Photo_feature_plus_kl_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Cartoon/42,0,complete,1,1,0,
nested_Cartoon_val_Photo_feature_plus_kl_123,40,nested,pacs,Cartoon,feature_plus_kl,resnet50,123,strict_nested_inner,"Art_Painting,Sketch",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Cartoon/123/pacs_Cartoon_resnet50_nested_Cartoon_val_Photo_feature_plus_kl_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Cartoon/123,0,complete,1,1,0,
nested_Cartoon_val_Photo_feature_plus_kl_3407,40,nested,pacs,Cartoon,feature_plus_kl,resnet50,3407,strict_nested_inner,"Art_Painting,Sketch",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Cartoon/3407/pacs_Cartoon_resnet50_nested_Cartoon_val_Photo_feature_plus_kl_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Cartoon/3407,0,complete,0,1,0,
nested_Cartoon_val_Photo_cgc_42,40,nested,pacs,Cartoon,cgc,resnet50,42,strict_nested_inner,"Art_Painting,Sketch",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Cartoon/42/pacs_Cartoon_resnet50_nested_Cartoon_val_Photo_cgc_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Cartoon/42,0,complete,0,1,0,
nested_Cartoon_val_Photo_cgc_123,40,nested,pacs,Cartoon,cgc,resnet50,123,strict_nested_inner,"Art_Painting,Sketch",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Cartoon/123/pacs_Cartoon_resnet50_nested_Cartoon_val_Photo_cgc_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Cartoon/123,0,complete,1,1,0,
nested_Cartoon_val_Photo_cgc_3407,40,nested,pacs,Cartoon,cgc,resnet50,3407,strict_nested_inner,"Art_Painting,Sketch",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Cartoon/3407/pacs_Cartoon_resnet50_nested_Cartoon_val_Photo_cgc_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Cartoon/3407,0,complete,1,1,0,
nested_Cartoon_val_Art_Painting_strong_aug_42,40,nested,pacs,Cartoon,strong_aug,resnet50,42,strict_nested_inner,"Photo,Sketch",Art_Painting,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Cartoon/42/pacs_Cartoon_resnet50_nested_Cartoon_val_Art_Painting_strong_aug_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Cartoon/42,0,complete,0,1,0,
nested_Cartoon_val_Art_Painting_strong_aug_123,40,nested,pacs,Cartoon,strong_aug,resnet50,123,strict_nested_inner,"Photo,Sketch",Art_Painting,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Cartoon/123/pacs_Cartoon_resnet50_nested_Cartoon_val_Art_Painting_strong_aug_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Cartoon/123,0,complete,2,1,0,
nested_Cartoon_val_Art_Painting_strong_aug_3407,40,nested,pacs,Cartoon,strong_aug,resnet50,3407,strict_nested_inner,"Photo,Sketch",Art_Painting,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Cartoon/3407/pacs_Cartoon_resnet50_nested_Cartoon_val_Art_Painting_strong_aug_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Cartoon/3407,0,complete,2,1,0,
nested_Cartoon_val_Art_Painting_feature_plus_kl_42,40,nested,pacs,Cartoon,feature_plus_kl,resnet50,42,strict_nested_inner,"Photo,Sketch",Art_Painting,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Cartoon/42/pacs_Cartoon_resnet50_nested_Cartoon_val_Art_Painting_feature_plus_kl_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Cartoon/42,0,complete,2,1,0,
nested_Cartoon_val_Art_Painting_feature_plus_kl_123,40,nested,pacs,Cartoon,feature_plus_kl,resnet50,123,strict_nested_inner,"Photo,Sketch",Art_Painting,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Cartoon/123/pacs_Cartoon_resnet50_nested_Cartoon_val_Art_Painting_feature_plus_kl_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Cartoon/123,0,complete,2,1,0,
nested_Cartoon_val_Art_Painting_feature_plus_kl_3407,40,nested,pacs,Cartoon,feature_plus_kl,resnet50,3407,strict_nested_inner,"Photo,Sketch",Art_Painting,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Cartoon/3407/pacs_Cartoon_resnet50_nested_Cartoon_val_Art_Painting_feature_plus_kl_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Cartoon/3407,0,complete,0,1,0,
nested_Cartoon_val_Art_Painting_cgc_42,40,nested,pacs,Cartoon,cgc,resnet50,42,strict_nested_inner,"Photo,Sketch",Art_Painting,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Cartoon/42/pacs_Cartoon_resnet50_nested_Cartoon_val_Art_Painting_cgc_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Cartoon/42,0,complete,1,1,0,
nested_Cartoon_val_Art_Painting_cgc_123,40,nested,pacs,Cartoon,cgc,resnet50,123,strict_nested_inner,"Photo,Sketch",Art_Painting,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Cartoon/123/pacs_Cartoon_resnet50_nested_Cartoon_val_Art_Painting_cgc_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Cartoon/123,0,complete,1,1,0,
nested_Cartoon_val_Art_Painting_cgc_3407,40,nested,pacs,Cartoon,cgc,resnet50,3407,strict_nested_inner,"Photo,Sketch",Art_Painting,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Cartoon/3407/pacs_Cartoon_resnet50_nested_Cartoon_val_Art_Painting_cgc_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Cartoon/3407,0,complete,0,1,0,
nested_Cartoon_val_Sketch_strong_aug_42,40,nested,pacs,Cartoon,strong_aug,resnet50,42,strict_nested_inner,"Photo,Art_Painting",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Cartoon/42/pacs_Cartoon_resnet50_nested_Cartoon_val_Sketch_strong_aug_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Cartoon/42,0,complete,0,1,0,
nested_Cartoon_val_Sketch_strong_aug_123,40,nested,pacs,Cartoon,strong_aug,resnet50,123,strict_nested_inner,"Photo,Art_Painting",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Cartoon/123/pacs_Cartoon_resnet50_nested_Cartoon_val_Sketch_strong_aug_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Cartoon/123,0,complete,1,1,0,
nested_Cartoon_val_Sketch_strong_aug_3407,40,nested,pacs,Cartoon,strong_aug,resnet50,3407,strict_nested_inner,"Photo,Art_Painting",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Cartoon/3407/pacs_Cartoon_resnet50_nested_Cartoon_val_Sketch_strong_aug_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Cartoon/3407,0,complete,1,1,0,
nested_Cartoon_val_Sketch_feature_plus_kl_42,40,nested,pacs,Cartoon,feature_plus_kl,resnet50,42,strict_nested_inner,"Photo,Art_Painting",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Cartoon/42/pacs_Cartoon_resnet50_nested_Cartoon_val_Sketch_feature_plus_kl_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Cartoon/42,0,complete,0,1,0,
nested_Cartoon_val_Sketch_feature_plus_kl_123,40,nested,pacs,Cartoon,feature_plus_kl,resnet50,123,strict_nested_inner,"Photo,Art_Painting",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Cartoon/123/pacs_Cartoon_resnet50_nested_Cartoon_val_Sketch_feature_plus_kl_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Cartoon/123,0,complete,2,1,0,
nested_Cartoon_val_Sketch_feature_plus_kl_3407,40,nested,pacs,Cartoon,feature_plus_kl,resnet50,3407,strict_nested_inner,"Photo,Art_Painting",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/feature_plus_kl/Cartoon/3407/pacs_Cartoon_resnet50_nested_Cartoon_val_Sketch_feature_plus_kl_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/feature_plus_kl/Cartoon/3407,0,complete,2,1,0,
nested_Cartoon_val_Sketch_cgc_42,40,nested,pacs,Cartoon,cgc,resnet50,42,strict_nested_inner,"Photo,Art_Painting",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Cartoon/42/pacs_Cartoon_resnet50_nested_Cartoon_val_Sketch_cgc_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Cartoon/42,0,complete,2,1,0,
nested_Cartoon_val_Sketch_cgc_123,40,nested,pacs,Cartoon,cgc,resnet50,123,strict_nested_inner,"Photo,Art_Painting",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Cartoon/123/pacs_Cartoon_resnet50_nested_Cartoon_val_Sketch_cgc_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Cartoon/123,0,complete,2,1,0,
nested_Cartoon_val_Sketch_cgc_3407,40,nested,pacs,Cartoon,cgc,resnet50,3407,strict_nested_inner,"Photo,Art_Painting",Sketch,30,64,runs/cgc_v2/nested/pacs/resnet50/cgc/Cartoon/3407/pacs_Cartoon_resnet50_nested_Cartoon_val_Sketch_cgc_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/cgc/Cartoon/3407,0,complete,0,1,0,
nested_Sketch_val_Photo_strong_aug_42,40,nested,pacs,Sketch,strong_aug,resnet50,42,strict_nested_inner,"Art_Painting,Cartoon",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Sketch/42/pacs_Sketch_resnet50_nested_Sketch_val_Photo_strong_aug_42_seed42.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Sketch/42,0,complete,0,1,0,
nested_Sketch_val_Photo_strong_aug_123,40,nested,pacs,Sketch,strong_aug,resnet50,123,strict_nested_inner,"Art_Painting,Cartoon",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Sketch/123/pacs_Sketch_resnet50_nested_Sketch_val_Photo_strong_aug_123_seed123.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Sketch/123,0,complete,1,1,0,
nested_Sketch_val_Photo_strong_aug_3407,40,nested,pacs,Sketch,strong_aug,resnet50,3407,strict_nested_inner,"Art_Painting,Cartoon",Photo,30,64,runs/cgc_v2/nested/pacs/resnet50/strong_aug/Sketch/3407/pacs_Sketch_resnet50_nested_Sketch_val_Photo_strong_aug_3407_seed3407.json,results/cgc_diagnostics/nested/pacs/resnet50/strong_aug/Sketch/3407,0,complete,1,1,0,
